timestamp,Primary Data Center (kW),Backup Data Center (kW)
2025-03-27 11:05:00,253.66,40.6
2025-03-27 11:10:00,249.74,39.58
2025-03-27 11:15:00,250.4,41.94
2025-03-27 11:20:00,250.16,40.35
2025-03-27 11:25:00,246.12,39.81
2025-03-27 11:30:00,248.12,40.85
2025-03-27 11:35:00,253.1,39.11
2025-03-27 11:40:00,252.52,39.93
2025-03-27 11:45:00,246.64,39.1
2025-03-27 11:50:00,252.73,38.32
2025-03-27 11:55:00,257.39,41.98
2025-03-27 12:00:00,253.92,40.41
2025-03-27 12:05:00,248.48,40.72
2025-03-27 12:10:00,251.92,40.33
2025-03-27 12:15:00,243.72,40.45
2025-03-27 12:20:00,245.39,40.39
2025-03-27 12:25:00,243.6,39.61
2025-03-27 12:30:00,246.34,39.35
2025-03-27 12:35:00,249.85,39.82
2025-03-27 12:40:00,248.12,39.51
2025-03-27 12:45:00,252.73,39.05
2025-03-27 12:50:00,244.69,40.53
2025-03-27 12:55:00,250.38,38.84
2025-03-27 13:00:00,265.61,39.22
2025-03-27 13:05:00,265.66,39.12
2025-03-27 13:10:00,264.57,39.25
2025-03-27 13:15:00,266.41,40.25
2025-03-27 13:20:00,261.64,39.21
2025-03-27 13:25:00,265.7,40.9
2025-03-27 13:30:00,265.8,39.34
2025-03-27 13:35:00,265.37,40.21
2025-03-27 13:40:00,264.9,40.11
2025-03-27 13:45:00,263.76,39.66
2025-03-27 13:50:00,265.72,40.33
2025-03-27 13:55:00,266.34,39.44
2025-03-27 14:00:00,265.44,39.31
2025-03-27 14:05:00,265.54,40.65
2025-03-27 14:10:00,262.36,42.11
2025-03-27 14:15:00,265.25,39.81
2025-03-27 14:20:00,265.67,39.5
2025-03-27 14:25:00,264.22,41.39
2025-03-27 14:30:00,268.89,38.76
2025-03-27 14:35:00,260.05,41.72
2025-03-27 14:40:00,266.83,40.32
2025-03-27 14:45:00,264.02,41.52
2025-03-27 14:50:00,265.34,40.37
2025-03-27 14:55:00,267.24,39.22
2025-03-27 15:00:00,251.37,39.56
2025-03-27 15:05:00,250.3,39.6
2025-03-27 15:10:00,254.32,40.95
2025-03-27 15:15:00,245.8,39.8
2025-03-27 15:20:00,244.14,40.23
2025-03-27 15:25:00,247.72,39.68
2025-03-27 15:30:00,250.36,41.42
2025-03-27 15:35:00,252.21,40.75
2025-03-27 15:40:00,248,40.78
2025-03-27 15:45:00,249.84,39.78
2025-03-27 15:50:00,250.43,39.86
2025-03-27 15:55:00,246.4,39.04
2025-03-27 16:00:00,249.96,38.63
2025-03-27 16:05:00,250.52,41.21
2025-03-27 16:10:00,253.06,40.65
2025-03-27 16:15:00,251.09,40.03
2025-03-27 16:20:00,249.34,41.49
2025-03-27 16:25:00,252.06,41.32
2025-03-27 16:30:00,253.03,39.23
2025-03-27 16:35:00,250.22,38.98
2025-03-27 16:40:00,248.4,39.36
2025-03-27 16:45:00,249.22,41.28
2025-03-27 16:50:00,249.35,40.01
2025-03-27 16:55:00,252.96,41.09
2025-03-27 17:00:00,250.96,41.22
2025-03-27 17:05:00,249.88,40.78
2025-03-27 17:10:00,254.54,40.4
2025-03-27 17:15:00,244.38,41.79
2025-03-27 17:20:00,247.43,39.65
2025-03-27 17:25:00,252.22,40.78
2025-03-27 17:30:00,252.77,38.58
2025-03-27 17:35:00,247.33,39.89
2025-03-27 17:40:00,248.36,41.29
2025-03-27 17:45:00,251.68,40.25
2025-03-27 17:50:00,252.45,40.95
2025-03-27 17:55:00,249.3,39.69
2025-03-27 18:00:00,304.31,39.63
2025-03-27 18:05:00,298.36,40.1
2025-03-27 18:10:00,300.37,40.89
2025-03-27 18:15:00,298.12,39.81
2025-03-27 18:20:00,299.25,40.57
2025-03-27 18:25:00,300.12,39.88
2025-03-27 18:30:00,301.49,39.65
2025-03-27 18:35:00,302.16,41.9
2025-03-27 18:40:00,298.46,40.31
2025-03-27 18:45:00,300.84,39.47
2025-03-27 18:50:00,306.98,39.34
2025-03-27 18:55:00,305.2,39.53
2025-03-27 19:00:00,299.59,40.92
2025-03-27 19:05:00,302.82,42.47
2025-03-27 19:10:00,305.34,40
2025-03-27 19:15:00,306.2,41.66
2025-03-27 19:20:00,303.52,38.87
2025-03-27 19:25:00,300.19,40.16
2025-03-27 19:30:00,301,40.17
2025-03-27 19:35:00,299.17,40.31
2025-03-27 19:40:00,297.29,39.86
2025-03-27 19:45:00,300.22,40.31
2025-03-27 19:50:00,305.14,39.48
2025-03-27 19:55:00,299.99,39.72
2025-03-27 20:00:00,248.63,41.1
2025-03-27 20:05:00,252.68,39.1
2025-03-27 20:10:00,245.32,39.5
2025-03-27 20:15:00,253.6,40.86
2025-03-27 20:20:00,245.93,41.04
2025-03-27 20:25:00,250.64,40.27
2025-03-27 20:30:00,251.81,39.97
2025-03-27 20:35:00,248.55,40.85
2025-03-27 20:40:00,251.28,40
2025-03-27 20:45:00,251.07,40.96
2025-03-27 20:50:00,256.29,38.41
2025-03-27 20:55:00,249.16,39.11
2025-03-27 21:00:00,245.13,42.34
2025-03-27 21:05:00,249.19,38.85
2025-03-27 21:10:00,253.01,40.07
2025-03-27 21:15:00,252.1,39.07
2025-03-27 21:20:00,250.52,39.8
2025-03-27 21:25:00,249.47,40.31
2025-03-27 21:30:00,297.34,40.22
2025-03-27 21:35:00,297.59,41.01
2025-03-27 21:40:00,291.99,39.74
2025-03-27 21:45:00,296.9,38.61
2025-03-27 21:50:00,292.71,40.15
2025-03-27 21:55:00,295.92,41.33
2025-03-27 22:00:00,294.01,39.19
2025-03-27 22:05:00,296.18,39.79
2025-03-27 22:10:00,297.64,42.5
2025-03-27 22:15:00,294.61,40.09
2025-03-27 22:20:00,304.28,40.04
2025-03-27 22:25:00,290.76,39.85
2025-03-27 22:30:00,296,39.57
2025-03-27 22:35:00,298.46,40.81
2025-03-27 22:40:00,294.61,41.19
2025-03-27 22:45:00,292.92,40.3
2025-03-27 22:50:00,295.34,39.85
2025-03-27 22:55:00,294.92,40.15
2025-03-27 23:00:00,289.81,39.96
2025-03-27 23:05:00,301.99,38.54
2025-03-27 23:10:00,299.96,38.65
2025-03-27 23:15:00,289.71,40.07
2025-03-27 23:20:00,289.18,39.21
2025-03-27 23:25:00,291.43,39.07
2025-03-27 23:30:00,249.99,40.32
2025-03-27 23:35:00,251.27,41.35
2025-03-27 23:40:00,250.1,38.64
2025-03-27 23:45:00,254.56,39.42
2025-03-27 23:50:00,249.47,40.29
2025-03-27 23:55:00,250.67,40.8
2025-03-28 00:00:00,252.18,40.2
2025-03-28 00:05:00,250.35,40.33
2025-03-28 00:10:00,245.75,40.11
2025-03-28 00:15:00,250.95,38.55
2025-03-28 00:20:00,252.63,39.64
2025-03-28 00:25:00,246.53,38.73
2025-03-28 00:30:00,251.67,39.85
2025-03-28 00:35:00,254.5,40.16
2025-03-28 00:40:00,247.45,40.94
2025-03-28 00:45:00,248.22,39.23
2025-03-28 00:50:00,246.42,40.58
2025-03-28 00:55:00,252.05,41.23
2025-03-28 01:00:00,249.91,39.17
2025-03-28 01:05:00,249.91,41.64
2025-03-28 01:10:00,252.67,38.31
2025-03-28 01:15:00,253.01,40.73
2025-03-28 01:20:00,249.57,39
2025-03-28 01:25:00,250.77,41.08
2025-03-28 01:30:00,312.3,39.53
2025-03-28 01:35:00,310.49,39.66
2025-03-28 01:40:00,309.25,38.65
2025-03-28 01:45:00,305.5,37.6
2025-03-28 01:50:00,301.22,39.15
2025-03-28 01:55:00,311.98,40.19
2025-03-28 02:00:00,310.4,40.73
2025-03-28 02:05:00,311.78,41.85
2025-03-28 02:10:00,310.34,38.55
2025-03-28 02:15:00,305.07,39.82
2025-03-28 02:20:00,314.6,38.2
2025-03-28 02:25:00,316.39,39.68
2025-03-28 02:30:00,306.76,39.75
2025-03-28 02:35:00,309.14,38.8
2025-03-28 02:40:00,303.13,38.96
2025-03-28 02:45:00,307.53,39.63
2025-03-28 02:50:00,311.22,38.77
2025-03-28 02:55:00,311.84,38.67
2025-03-28 03:00:00,308.44,41.12
2025-03-28 03:05:00,307.8,39.41
2025-03-28 03:10:00,311.38,38.76
2025-03-28 03:15:00,308.72,40.44
2025-03-28 03:20:00,306.45,41.7
2025-03-28 03:25:00,309.67,41.62
2025-03-28 03:30:00,246.5,39.98
2025-03-28 03:35:00,254,39.69
2025-03-28 03:40:00,245.52,41
2025-03-28 03:45:00,249.29,40.53
2025-03-28 03:50:00,246.19,41.11
2025-03-28 03:55:00,246.79,39.64
2025-03-28 04:00:00,252.09,40.48
2025-03-28 04:05:00,251.18,39.38
2025-03-28 04:10:00,253.73,40.62
2025-03-28 04:15:00,248.93,39.02
2025-03-28 04:20:00,253.79,38.96
2025-03-28 04:25:00,250.29,40.83
2025-03-28 04:30:00,248.26,40.67
2025-03-28 04:35:00,246.11,39.48
2025-03-28 04:40:00,252.46,40.12
2025-03-28 04:45:00,251.39,39.46
2025-03-28 04:50:00,253.62,39.58
2025-03-28 04:55:00,249.77,40.45
2025-03-28 05:00:00,250.67,115.08
2025-03-28 05:05:00,250.07,115.33
2025-03-28 05:10:00,249.32,113.54
2025-03-28 05:15:00,252.4,114.95
2025-03-28 05:20:00,250.78,115.4
2025-03-28 05:25:00,250.04,115.87
2025-03-28 05:30:00,247.13,115.78
2025-03-28 05:35:00,251.83,114.26
2025-03-28 05:40:00,249.02,114.6
2025-03-28 05:45:00,248.4,115.08
2025-03-28 05:50:00,251.07,115.2
2025-03-28 05:55:00,255.01,115.99
2025-03-28 06:00:00,254.27,113.96
2025-03-28 06:05:00,248.3,112.89
2025-03-28 06:10:00,247.82,115.25
2025-03-28 06:15:00,251.69,115.8
2025-03-28 06:20:00,248.69,114.99
2025-03-28 06:25:00,249.69,115.61
2025-03-28 06:30:00,243.04,113.9
2025-03-28 06:35:00,249.36,113.5
2025-03-28 06:40:00,251.63,115.56
2025-03-28 06:45:00,248.39,114.5
2025-03-28 06:50:00,248.86,115
2025-03-28 06:55:00,250.8,111.83
2025-03-28 07:00:00,249.56,39.5
2025-03-28 07:05:00,251.17,38.77
2025-03-28 07:10:00,249.57,40.9
2025-03-28 07:15:00,249.96,39.67
2025-03-28 07:20:00,248.38,40.32
2025-03-28 07:25:00,252.75,39.65
2025-03-28 07:30:00,252.3,38.15
2025-03-28 07:35:00,250.3,40.24
2025-03-28 07:40:00,252.43,39.13
2025-03-28 07:45:00,250,40.56
2025-03-28 07:50:00,249.32,38.97
2025-03-28 07:55:00,253.85,39.01
2025-03-28 08:00:00,249.78,38.97
2025-03-28 08:05:00,253.21,39.69
2025-03-28 08:10:00,252.38,39.7
2025-03-28 08:15:00,251.02,40.93
2025-03-28 08:20:00,251.9,38.84
2025-03-28 08:25:00,249.06,41.52
2025-03-28 08:30:00,251.1,40.46
2025-03-28 08:35:00,250.97,40.98
2025-03-28 08:40:00,249.6,40.76
2025-03-28 08:45:00,250.91,41.27
2025-03-28 08:50:00,245.02,39.61
2025-03-28 08:55:00,250.54,38.5
2025-03-28 09:00:00,249.05,38.53
2025-03-28 09:05:00,246.98,39.27
2025-03-28 09:10:00,247.75,39.74
2025-03-28 09:15:00,244.85,40.83
2025-03-28 09:20:00,249.53,40.75
2025-03-28 09:25:00,252.59,40.64
2025-03-28 09:30:00,247.01,39.16
2025-03-28 09:35:00,246.53,40.3
2025-03-28 09:40:00,253.95,40.75
2025-03-28 09:45:00,245.13,39.22
2025-03-28 09:50:00,250.54,40.8
2025-03-28 09:55:00,252.06,41.21
2025-03-28 10:00:00,250.18,39.03
2025-03-28 10:05:00,248.19,39.07
2025-03-28 10:10:00,253.15,39.83
2025-03-28 10:15:00,243.23,40.27
2025-03-28 10:20:00,249.82,38.42
2025-03-28 10:25:00,249.66,39.24
2025-03-28 10:30:00,250.26,40.07
2025-03-28 10:35:00,247.69,40.49
2025-03-28 10:40:00,246.24,41.43
2025-03-28 10:45:00,245.53,40.12
2025-03-28 10:50:00,250.39,41.28
2025-03-28 10:55:00,250.28,39.44
2025-03-28 11:00:00,248.44,40.45
2025-03-28 11:05:00,247.65,41.41
2025-03-28 11:10:00,246.99,39.59
2025-03-28 11:15:00,249.79,39.53
2025-03-28 11:20:00,245.39,40.14
2025-03-28 11:25:00,247.36,39.92
2025-03-28 11:30:00,247.29,40.64
2025-03-28 11:35:00,252.11,39.45
2025-03-28 11:40:00,253.6,39.81
2025-03-28 11:45:00,255.51,39.42
2025-03-28 11:50:00,253.98,38.13
2025-03-28 11:55:00,249.48,39.88
2025-03-28 12:00:00,249.62,39.94
2025-03-28 12:05:00,245.42,39.85
2025-03-28 12:10:00,244.57,41.8
2025-03-28 12:15:00,251.19,41.43
2025-03-28 12:20:00,255.25,40.45
2025-03-28 12:25:00,255.17,39.98
2025-03-28 12:30:00,246.02,40.76
2025-03-28 12:35:00,250.57,39.85
2025-03-28 12:40:00,247.43,40.42
2025-03-28 12:45:00,250.43,38.75
2025-03-28 12:50:00,249.01,39.43
2025-03-28 12:55:00,250.4,41.27
2025-03-28 13:00:00,263.21,39.17
2025-03-28 13:05:00,262.29,38.07
2025-03-28 13:10:00,267.53,39.42
2025-03-28 13:15:00,263.2,40.26
2025-03-28 13:20:00,263.81,41.06
2025-03-28 13:25:00,264.41,39.57
2025-03-28 13:30:00,261.23,39.58
2025-03-28 13:35:00,263.68,39.4
2025-03-28 13:40:00,262.98,40.75
2025-03-28 13:45:00,263.31,41.04
2025-03-28 13:50:00,265.14,41.22
2025-03-28 13:55:00,259.28,39.93
2025-03-28 14:00:00,266.38,39.05
2025-03-28 14:05:00,263.51,39.75
2025-03-28 14:10:00,266.6,39.94
2025-03-28 14:15:00,265.83,39.84
2025-03-28 14:20:00,268.2,40.76
2025-03-28 14:25:00,264.43,41.44
2025-03-28 14:30:00,261.78,40.41
2025-03-28 14:35:00,267.81,38.5
2025-03-28 14:40:00,268.33,40.5
2025-03-28 14:45:00,263.92,41.3
2025-03-28 14:50:00,263.19,39.08
2025-03-28 14:55:00,267.19,39.52
2025-03-28 15:00:00,249.13,40.66
2025-03-28 15:05:00,252.76,41.92
2025-03-28 15:10:00,253.58,40.05
2025-03-28 15:15:00,250.43,41.76
2025-03-28 15:20:00,252.97,39.76
2025-03-28 15:25:00,253.07,41.26
2025-03-28 15:30:00,252.35,40.09
2025-03-28 15:35:00,245.45,38.52
2025-03-28 15:40:00,249.64,39.23
2025-03-28 15:45:00,249.21,40.15
2025-03-28 15:50:00,248.57,40.53
2025-03-28 15:55:00,246.23,38.49
2025-03-28 16:00:00,247.34,41.37
2025-03-28 16:05:00,252.65,38.47
2025-03-28 16:10:00,251.1,38.14
2025-03-28 16:15:00,248.96,38.44
2025-03-28 16:20:00,249.67,39.14
2025-03-28 16:25:00,252.51,42.24
2025-03-28 16:30:00,247.56,41.42
2025-03-28 16:35:00,247.49,39.77
2025-03-28 16:40:00,253.95,41.58
2025-03-28 16:45:00,248.91,39.48
2025-03-28 16:50:00,255.98,40.53
2025-03-28 16:55:00,254.75,40.8
2025-03-28 17:00:00,243.69,38.44
2025-03-28 17:05:00,242.34,40.55
2025-03-28 17:10:00,246.27,40.31
2025-03-28 17:15:00,250.61,41.36
2025-03-28 17:20:00,249.08,39.3
2025-03-28 17:25:00,246.41,39.79
2025-03-28 17:30:00,245.27,39.75
2025-03-28 17:35:00,252.55,38.72
2025-03-28 17:40:00,250.98,41.91
2025-03-28 17:45:00,249.99,39.94
2025-03-28 17:50:00,249.89,42.09
2025-03-28 17:55:00,248.53,39.32
2025-03-28 18:00:00,305.79,40.19
2025-03-28 18:05:00,299.21,38.89
2025-03-28 18:10:00,302.48,40.36
2025-03-28 18:15:00,298.07,39.8
2025-03-28 18:20:00,297.51,40.7
2025-03-28 18:25:00,299.39,40.9
2025-03-28 18:30:00,299.23,40.16
2025-03-28 18:35:00,300.21,39.56
2025-03-28 18:40:00,302.99,39.65
2025-03-28 18:45:00,300.78,39.95
2025-03-28 18:50:00,302.78,40.99
2025-03-28 18:55:00,304.43,41.3
2025-03-28 19:00:00,294.36,40.63
2025-03-28 19:05:00,297.65,38.85
2025-03-28 19:10:00,295.79,38.88
2025-03-28 19:15:00,295.63,40.38
2025-03-28 19:20:00,296.54,41.08
2025-03-28 19:25:00,300.29,40.38
2025-03-28 19:30:00,300.88,40.44
2025-03-28 19:35:00,302.66,40.78
2025-03-28 19:40:00,300.34,39.98
2025-03-28 19:45:00,299.91,40.91
2025-03-28 19:50:00,300.83,39.47
2025-03-28 19:55:00,302.91,39.2
2025-03-28 20:00:00,245.71,39.48
2025-03-28 20:05:00,245.79,39.2
2025-03-28 20:10:00,249.42,40.93
2025-03-28 20:15:00,248.39,40.61
2025-03-28 20:20:00,251.81,38.1
2025-03-28 20:25:00,245.75,39.07
2025-03-28 20:30:00,247.08,39.55
2025-03-28 20:35:00,253.09,38.59
2025-03-28 20:40:00,254.36,40.5
2025-03-28 20:45:00,250.7,41.05
2025-03-28 20:50:00,253.92,39.51
2025-03-28 20:55:00,252.29,41.63
2025-03-28 21:00:00,251.78,39.31
2025-03-28 21:05:00,246.29,43.47
2025-03-28 21:10:00,247.27,40.68
2025-03-28 21:15:00,247.71,40.44
2025-03-28 21:20:00,247.59,39.97
2025-03-28 21:25:00,245.87,40.78
2025-03-28 21:30:00,290.35,38.68
2025-03-28 21:35:00,294.5,40.58
2025-03-28 21:40:00,297.28,42.31
2025-03-28 21:45:00,294.14,41.35
2025-03-28 21:50:00,293.98,38.6
2025-03-28 21:55:00,293.69,39.64
2025-03-28 22:00:00,295.43,38.98
2025-03-28 22:05:00,294.1,40.21
2025-03-28 22:10:00,288.7,40.45
2025-03-28 22:15:00,302.22,40.25
2025-03-28 22:20:00,296.01,40.15
2025-03-28 22:25:00,296.09,39.16
2025-03-28 22:30:00,295.94,39.69
2025-03-28 22:35:00,296.27,37.92
2025-03-28 22:40:00,295.55,40.83
2025-03-28 22:45:00,296.21,40.41
2025-03-28 22:50:00,302.63,38.29
2025-03-28 22:55:00,293.86,40.47
2025-03-28 23:00:00,294.55,40.95
2025-03-28 23:05:00,292.5,41.71
2025-03-28 23:10:00,292.68,39.38
2025-03-28 23:15:00,298.64,39.14
2025-03-28 23:20:00,297.28,40.03
2025-03-28 23:25:00,295.95,39.42
2025-03-28 23:30:00,249.5,40.15
2025-03-28 23:35:00,250.37,39.77
2025-03-28 23:40:00,248.4,40.52
2025-03-28 23:45:00,249.81,40.75
2025-03-28 23:50:00,251.5,38.79
2025-03-28 23:55:00,248.17,40.25
2025-03-29 00:00:00,250.68,40.26
2025-03-29 00:05:00,246.21,41.04
2025-03-29 00:10:00,246.77,39.36
2025-03-29 00:15:00,251.08,41.5
2025-03-29 00:20:00,249.23,39.09
2025-03-29 00:25:00,252.35,41.47
2025-03-29 00:30:00,248.57,38.22
2025-03-29 00:35:00,253.92,41.14
2025-03-29 00:40:00,252.05,39.37
2025-03-29 00:45:00,251.36,37.73
2025-03-29 00:50:00,242.66,40.32
2025-03-29 00:55:00,251.91,38.94
2025-03-29 01:00:00,248.22,40.64
2025-03-29 01:05:00,249.58,39.5
2025-03-29 01:10:00,246.64,37.95
2025-03-29 01:15:00,249.19,41.43
2025-03-29 01:20:00,251.01,41.81
2025-03-29 01:25:00,252.71,39.33
2025-03-29 01:30:00,303.43,41.55
2025-03-29 01:35:00,308.83,39.49
2025-03-29 01:40:00,306.35,40.51
2025-03-29 01:45:00,305.6,38.66
2025-03-29 01:50:00,309.18,41.37
2025-03-29 01:55:00,312.63,41.27
2025-03-29 02:00:00,306.97,39.61
2025-03-29 02:05:00,308.61,39.52
2025-03-29 02:10:00,309.44,40.78
2025-03-29 02:15:00,303.73,38.25
2025-03-29 02:20:00,308.32,38.9
2025-03-29 02:25:00,305.95,40.03
2025-03-29 02:30:00,308.91,41.88
2025-03-29 02:35:00,313.54,40.33
2025-03-29 02:40:00,310.6,40.27
2025-03-29 02:45:00,315.06,38.69
2025-03-29 02:50:00,306.77,42.11
2025-03-29 02:55:00,311.74,40.27
2025-03-29 03:00:00,310.91,39.51
2025-03-29 03:05:00,308.22,41.77
2025-03-29 03:10:00,314.15,39.29
2025-03-29 03:15:00,310.98,40.16
2025-03-29 03:20:00,305.49,39.51
2025-03-29 03:25:00,308.16,38.42
2025-03-29 03:30:00,250.6,39.91
2025-03-29 03:35:00,253.28,40.6
2025-03-29 03:40:00,252.95,37.87
2025-03-29 03:45:00,249.8,41.75
2025-03-29 03:50:00,246.86,39.02
2025-03-29 03:55:00,244.76,40.4
2025-03-29 04:00:00,248.21,40.68
2025-03-29 04:05:00,248.82,39.01
2025-03-29 04:10:00,252.35,40.73
2025-03-29 04:15:00,250.39,42.69
2025-03-29 04:20:00,254.01,39.45
2025-03-29 04:25:00,253.64,40.4
2025-03-29 04:30:00,251.3,40.34
2025-03-29 04:35:00,252.33,39.61
2025-03-29 04:40:00,253.61,41.67
2025-03-29 04:45:00,248.52,40.56
2025-03-29 04:50:00,259.06,41.51
2025-03-29 04:55:00,251.81,40.28
2025-03-29 05:00:00,250.68,115.88
2025-03-29 05:05:00,251.58,113.15
2025-03-29 05:10:00,249.55,113.69
2025-03-29 05:15:00,249.22,113.55
2025-03-29 05:20:00,248.43,114.63
2025-03-29 05:25:00,250.82,114.39
2025-03-29 05:30:00,247.34,112.67
2025-03-29 05:35:00,247.31,114.77
2025-03-29 05:40:00,249.41,116
2025-03-29 05:45:00,250.27,114.38
2025-03-29 05:50:00,247.34,115.02
2025-03-29 05:55:00,244.4,114.76
2025-03-29 06:00:00,249.77,116.97
2025-03-29 06:05:00,247.66,114.74
2025-03-29 06:10:00,251.44,113.72
2025-03-29 06:15:00,250.1,115.43
2025-03-29 06:20:00,247.88,114.31
2025-03-29 06:25:00,248.61,113.99
2025-03-29 06:30:00,246.48,114.81
2025-03-29 06:35:00,251.63,115.69
2025-03-29 06:40:00,246.09,113.08
2025-03-29 06:45:00,251.11,115.49
2025-03-29 06:50:00,249.74,115.53
2025-03-29 06:55:00,247.83,115.28
2025-03-29 07:00:00,247.76,42.36
2025-03-29 07:05:00,250.75,40.1
2025-03-29 07:10:00,243.63,40.19
2025-03-29 07:15:00,255.02,39.62
2025-03-29 07:20:00,247.85,40.23
2025-03-29 07:25:00,248.4,39.89
2025-03-29 07:30:00,251.07,38.73
2025-03-29 07:35:00,249.28,40.53
2025-03-29 07:40:00,255.98,39.85
2025-03-29 07:45:00,250.59,38.92
2025-03-29 07:50:00,245.61,40.22
2025-03-29 07:55:00,248.48,38.37
2025-03-29 08:00:00,252.6,40.73
2025-03-29 08:05:00,246.08,39.91
2025-03-29 08:10:00,248.04,41.27
2025-03-29 08:15:00,255.1,39.23
2025-03-29 08:20:00,250.66,40.37
2025-03-29 08:25:00,245.15,39.38
2025-03-29 08:30:00,248.24,39.33
2025-03-29 08:35:00,251.04,39.27
2025-03-29 08:40:00,255.38,39.88
2025-03-29 08:45:00,247.4,40.78
2025-03-29 08:50:00,250.06,40.44
2025-03-29 08:55:00,249.26,41.37
2025-03-29 09:00:00,247.05,39.59
2025-03-29 09:05:00,246.26,39.8
2025-03-29 09:10:00,245.8,40.49
2025-03-29 09:15:00,242.98,39.2
2025-03-29 09:20:00,247.63,38.44
2025-03-29 09:25:00,249.44,40.61
2025-03-29 09:30:00,249.93,41.16
2025-03-29 09:35:00,246.29,39.6
2025-03-29 09:40:00,251.33,39.83
2025-03-29 09:45:00,254.34,42.04
2025-03-29 09:50:00,248.12,40.92
2025-03-29 09:55:00,250.2,41.09
2025-03-29 10:00:00,252.06,39.84
2025-03-29 10:05:00,255.56,39.03
2025-03-29 10:10:00,254.75,38.48
2025-03-29 10:15:00,250.28,40
2025-03-29 10:20:00,248,41.85
2025-03-29 10:25:00,252,42.06
2025-03-29 10:30:00,251.6,38.14
2025-03-29 10:35:00,246.85,41.29
2025-03-29 10:40:00,248.41,38.92
2025-03-29 10:45:00,244.06,40.32
2025-03-29 10:50:00,249.72,38.59
2025-03-29 10:55:00,248.34,39.34
2025-03-29 11:00:00,250.47,39.89
2025-03-29 11:05:00,251.11,40.63
2025-03-29 11:10:00,251.36,41.22
2025-03-29 11:15:00,253.41,40.29
2025-03-29 11:20:00,251.24,40.8
2025-03-29 11:25:00,250.22,40.35
2025-03-29 11:30:00,254.42,38.89
2025-03-29 11:35:00,249.84,42.02
2025-03-29 11:40:00,249,40.99
2025-03-29 11:45:00,249.33,40.56
2025-03-29 11:50:00,248.45,40.6
2025-03-29 11:55:00,246.86,40.52
2025-03-29 12:00:00,252.95,39.19
2025-03-29 12:05:00,249.7,40.66
2025-03-29 12:10:00,255.23,38.17
2025-03-29 12:15:00,253.39,39.31
2025-03-29 12:20:00,254.69,40.34
2025-03-29 12:25:00,246.82,40
2025-03-29 12:30:00,255,40.83
2025-03-29 12:35:00,245.56,38.02
2025-03-29 12:40:00,244.28,39.32
2025-03-29 12:45:00,251.07,40.8
2025-03-29 12:50:00,247.77,39.72
2025-03-29 12:55:00,250.39,40.05
2025-03-29 13:00:00,267.79,40.17
2025-03-29 13:05:00,264.67,39.29
2025-03-29 13:10:00,266.07,38.02
2025-03-29 13:15:00,265.19,40.56
2025-03-29 13:20:00,267.8,39.39
2025-03-29 13:25:00,261.03,39.6
2025-03-29 13:30:00,264.43,39.76
2025-03-29 13:35:00,266.64,41.02
2025-03-29 13:40:00,268.58,39.19
2025-03-29 13:45:00,265.35,38.86
2025-03-29 13:50:00,264.95,40.01
2025-03-29 13:55:00,265.25,41.02
2025-03-29 14:00:00,265.94,40.22
2025-03-29 14:05:00,263.45,41.14
2025-03-29 14:10:00,262.15,38.42
2025-03-29 14:15:00,263.5,39.63
2025-03-29 14:20:00,266.07,39.84
2025-03-29 14:25:00,262.93,37.69
2025-03-29 14:30:00,267.13,41.05
2025-03-29 14:35:00,268.63,41.63
2025-03-29 14:40:00,263.25,38.3
2025-03-29 14:45:00,264.69,38.71
2025-03-29 14:50:00,263.79,41.04
2025-03-29 14:55:00,264.77,42.24
2025-03-29 15:00:00,249.67,40.17
2025-03-29 15:05:00,251.67,39.48
2025-03-29 15:10:00,251.96,41.08
2025-03-29 15:15:00,250.35,40.45
2025-03-29 15:20:00,246.32,40.22
2025-03-29 15:25:00,250.85,39.52
2025-03-29 15:30:00,249,40.92
2025-03-29 15:35:00,247.29,39.49
2025-03-29 15:40:00,251.14,38.96
2025-03-29 15:45:00,249.84,40.81
2025-03-29 15:50:00,254.08,39.49
2025-03-29 15:55:00,250.72,40.03
2025-03-29 16:00:00,248.47,38.42
2025-03-29 16:05:00,254.21,39.56
2025-03-29 16:10:00,253.03,38.87
2025-03-29 16:15:00,248.6,40.25
2025-03-29 16:20:00,249.43,39.34
2025-03-29 16:25:00,250.68,38.85
2025-03-29 16:30:00,250.99,40.26
2025-03-29 16:35:00,253.94,39.87
2025-03-29 16:40:00,251.06,40.15
2025-03-29 16:45:00,255.03,40.9
2025-03-29 16:50:00,248.62,39.77
2025-03-29 16:55:00,250.29,40.11
2025-03-29 17:00:00,252.7,39.55
2025-03-29 17:05:00,248.16,40.09
2025-03-29 17:10:00,251.68,39.61
2025-03-29 17:15:00,255.27,39.2
2025-03-29 17:20:00,252.05,39.99
2025-03-29 17:25:00,249.44,39.65
2025-03-29 17:30:00,248.77,39.9
2025-03-29 17:35:00,245.67,39.77
2025-03-29 17:40:00,249.84,39.51
2025-03-29 17:45:00,256.74,40.59
2025-03-29 17:50:00,250.54,41.12
2025-03-29 17:55:00,252.26,37.88
2025-03-29 18:00:00,303.56,40.63
2025-03-29 18:05:00,300.85,40.18
2025-03-29 18:10:00,298.77,40.19
2025-03-29 18:15:00,301.31,39.98
2025-03-29 18:20:00,303.78,39.9
2025-03-29 18:25:00,299.08,38.71
2025-03-29 18:30:00,302.11,38.16
2025-03-29 18:35:00,301.44,38.98
