timestamp,Midwest Carbon Intensity (grams of CO2 per kWh),East Carbon Intensity (grams of CO2 per kWh),West Carbon Intensity (grams of CO2 per kWh)
2025-03-27 19:20:00,546.1,451.2,382.4
2025-03-27 19:25:00,550.5,447.1,389.2
2025-03-27 19:30:00,551.6,450.8,389.1
2025-03-27 19:35:00,543.8,453.2,387.7
2025-03-27 19:40:00,549,455.2,389.5
2025-03-27 19:45:00,554.9,450.8,390.5
2025-03-27 19:50:00,549.3,453.2,391.7
2025-03-27 19:55:00,554.5,446.4,398.5
2025-03-27 20:00:00,551.9,449.9,400.1
2025-03-27 20:05:00,546.7,449,386.3
2025-03-27 20:10:00,549.1,451,396.5
2025-03-27 20:15:00,549.6,454.8,398.4
2025-03-27 20:20:00,547.1,450.7,395.4
2025-03-27 20:25:00,547.1,447.2,399.2
2025-03-27 20:30:00,554.5,446.2,401.8
2025-03-27 20:35:00,547.1,454.9,393
2025-03-27 20:40:00,553.2,451.5,397.9
2025-03-27 20:45:00,548.7,451.3,403.6
2025-03-27 20:50:00,549.9,449,394.3
2025-03-27 20:55:00,551.7,450.8,397.9
2025-03-27 21:00:00,548.2,447,397.1
2025-03-27 21:05:00,551.7,451.2,401.8
2025-03-27 21:10:00,543.9,446.5,402.4
2025-03-27 21:15:00,551.3,448.9,399.4
2025-03-27 21:20:00,542.6,448.1,399.2
2025-03-27 21:25:00,549.3,440.2,394
2025-03-27 21:30:00,552.6,449,403.6
2025-03-27 21:35:00,551.9,447.3,398.3
2025-03-27 21:40:00,546.1,449.4,399
2025-03-27 21:45:00,546.5,450,402.4
2025-03-27 21:50:00,547.9,455.3,400.2
2025-03-27 21:55:00,550.6,450.9,402.7
2025-03-27 22:00:00,543.9,451,401.5
2025-03-27 22:05:00,550,451.5,400.3
2025-03-27 22:10:00,550.9,452.6,400.7
2025-03-27 22:15:00,549.2,451.4,396.4
2025-03-27 22:20:00,551.6,450.8,399.4
2025-03-27 22:25:00,550.7,452.1,403.1
2025-03-27 22:30:00,548.4,442.7,397.2
2025-03-27 22:35:00,544.2,456.3,397.7
2025-03-27 22:40:00,550.4,454.8,397.3
2025-03-27 22:45:00,547.1,450.7,400.4
2025-03-27 22:50:00,548.3,445.8,404.1
2025-03-27 22:55:00,551.4,453.6,401.6
2025-03-27 23:00:00,554.3,447.9,393.4
2025-03-27 23:05:00,549.9,451.6,401.9
2025-03-27 23:10:00,551.7,446.2,398.6
2025-03-27 23:15:00,545.7,456.7,401.5
2025-03-27 23:20:00,550.7,445.7,399.5
2025-03-27 23:25:00,549.8,450.2,397.4
2025-03-27 23:30:00,553.7,443.6,399.8
2025-03-27 23:35:00,548.4,449.9,398.7
2025-03-27 23:40:00,549.3,448.7,400.9
2025-03-27 23:45:00,553.2,453.4,397.3
2025-03-27 23:50:00,549.7,448.7,396.6
2025-03-27 23:55:00,546.7,453.4,402.2
2025-03-28 00:00:00,557.7,446.9,403.3
2025-03-28 00:05:00,546.8,449.1,401.7
2025-03-28 00:10:00,549.8,449.2,398.1
2025-03-28 00:15:00,551,451.4,397.8
2025-03-28 00:20:00,550.8,451,398
2025-03-28 00:25:00,549.4,452.1,402.7
2025-03-28 00:30:00,549.4,450.7,397.5
2025-03-28 00:35:00,549.3,451.9,402.7
2025-03-28 00:40:00,546.6,447.2,401.9
2025-03-28 00:45:00,556.4,451,403.7
2025-03-28 00:50:00,549.3,454.6,403.2
2025-03-28 00:55:00,551.8,444.7,401.6
2025-03-28 01:00:00,549,451.2,395.6
2025-03-28 01:05:00,548.9,451.7,401.8
2025-03-28 01:10:00,548.6,454,400.3
2025-03-28 01:15:00,545.3,451.8,398.9
2025-03-28 01:20:00,549.5,449.8,404.1
2025-03-28 01:25:00,548.7,450.8,399.5
2025-03-28 01:30:00,553.5,447.2,398.4
2025-03-28 01:35:00,546.4,448.1,403.4
2025-03-28 01:40:00,548.2,445.2,398.8
2025-03-28 01:45:00,547.2,453.6,398.3
2025-03-28 01:50:00,554.2,450.3,396.6
2025-03-28 01:55:00,547.3,446.1,397.5
2025-03-28 02:00:00,551.6,449.5,397.8
2025-03-28 02:05:00,552.8,452,401.9
2025-03-28 02:10:00,549.4,451.3,396.9
2025-03-28 02:15:00,545.7,445.3,394.4
2025-03-28 02:20:00,545.7,438.4,400.9
2025-03-28 02:25:00,552.4,448.7,398.1
2025-03-28 02:30:00,546,444.6,400
2025-03-28 02:35:00,550.9,448.8,403.8
2025-03-28 02:40:00,550,449.4,400.2
2025-03-28 02:45:00,550.8,449.5,404.5
2025-03-28 02:50:00,551,451,399.8
2025-03-28 02:55:00,546.7,449,403
2025-03-28 03:00:00,546.5,450,398.4
2025-03-28 03:05:00,551.5,448.3,400.3
2025-03-28 03:10:00,547.4,447.9,397.2
2025-03-28 03:15:00,540.9,442.7,397.6
2025-03-28 03:20:00,551,438.2,399.3
2025-03-28 03:25:00,545.9,448.8,396
2025-03-28 03:30:00,550.3,440.6,400.5
2025-03-28 03:35:00,552.9,443.2,399.1
2025-03-28 03:40:00,548.6,436.9,400.7
2025-03-28 03:45:00,551.4,440.3,396.1
2025-03-28 03:50:00,548.7,429,402.1
2025-03-28 03:55:00,552.8,433.8,405.1
2025-03-28 04:00:00,544.6,433.5,404.5
2025-03-28 04:05:00,547.5,433.8,405.7
2025-03-28 04:10:00,549.3,434.1,400.1
2025-03-28 04:15:00,546.4,426,398.9
2025-03-28 04:20:00,550.2,429.6,401.5
2025-03-28 04:25:00,545.1,429.6,399.3
2025-03-28 04:30:00,552.2,431.1,394.8
2025-03-28 04:35:00,552,424.2,402.5
2025-03-28 04:40:00,546.1,418.7,399.3
2025-03-28 04:45:00,546.4,414.1,395.6
2025-03-28 04:50:00,547.9,421.2,398.5
2025-03-28 04:55:00,540.2,415.6,399.4
2025-03-28 05:00:00,539.3,411,400
2025-03-28 05:05:00,546.4,403.7,400.1
2025-03-28 05:10:00,542.9,403.2,404.1
2025-03-28 05:15:00,540.7,405.3,396.1
2025-03-28 05:20:00,540.7,401.7,399.5
2025-03-28 05:25:00,532.8,392.1,397.4
2025-03-28 05:30:00,538.6,397,403.8
2025-03-28 05:35:00,536.1,387.5,398.3
2025-03-28 05:40:00,540.3,393.3,399
2025-03-28 05:45:00,539.6,386.9,403.1
2025-03-28 05:50:00,537.5,381.9,404
2025-03-28 05:55:00,536,383.2,404.4
2025-03-28 06:00:00,529.3,378.3,395.1
2025-03-28 06:05:00,534.5,378.2,401.4
2025-03-28 06:10:00,533.6,371.4,400.8
2025-03-28 06:15:00,534.3,368.6,399.8
2025-03-28 06:20:00,535.8,364.3,400.2
2025-03-28 06:25:00,523.2,363.1,403.8
2025-03-28 06:30:00,525.9,364.5,403.1
2025-03-28 06:35:00,523.7,355.1,402.7
2025-03-28 06:40:00,525.2,355.9,400.6
2025-03-28 06:45:00,523.5,348.6,406.8
2025-03-28 06:50:00,521.5,342.6,398.8
2025-03-28 06:55:00,524,347,395.1
2025-03-28 07:00:00,516.4,345.2,399.2
2025-03-28 07:05:00,515.3,341.6,400.1
2025-03-28 07:10:00,514.1,335.5,403.8
2025-03-28 07:15:00,514.8,339.1,398.4
2025-03-28 07:20:00,511,337.3,401.4
2025-03-28 07:25:00,513.3,332.3,395.5
2025-03-28 07:30:00,511.8,329.6,403.1
2025-03-28 07:35:00,508.7,331.8,400.1
2025-03-28 07:40:00,512.6,333.6,399
2025-03-28 07:45:00,508.7,332.2,406.2
2025-03-28 07:50:00,511,327.8,403
2025-03-28 07:55:00,506.2,330.5,396.6
2025-03-28 08:00:00,505.8,332.7,399.4
2025-03-28 08:05:00,503.3,326.6,407.9
2025-03-28 08:10:00,504.1,330.6,405.5
2025-03-28 08:15:00,505.5,335,402.3
2025-03-28 08:20:00,501.5,327.8,393.9
2025-03-28 08:25:00,503.6,336,403.4
2025-03-28 08:30:00,499.1,338.5,397.4
2025-03-28 08:35:00,503.4,334.3,403.2
2025-03-28 08:40:00,498.9,335.5,396.9
2025-03-28 08:45:00,502.9,341.2,400.4
2025-03-28 08:50:00,500.4,339.4,396.9
2025-03-28 08:55:00,504.6,334.9,397.5
2025-03-28 09:00:00,496.5,343.8,400.3
2025-03-28 09:05:00,495.6,347.8,394.3
2025-03-28 09:10:00,498.3,351,405.1
2025-03-28 09:15:00,496.2,348.6,394.7
2025-03-28 09:20:00,496.5,353.1,394.2
2025-03-28 09:25:00,502.9,359.6,399
2025-03-28 09:30:00,501.5,359.2,400.7
2025-03-28 09:35:00,500.6,357.7,395.5
2025-03-28 09:40:00,501.5,368.9,392.8
2025-03-28 09:45:00,501.6,367.5,392.8
2025-03-28 09:50:00,509.1,374.4,391.9
2025-03-28 09:55:00,502.8,370,395.4
2025-03-28 10:00:00,501.9,376.9,393.6
2025-03-28 10:05:00,509.2,381.8,394.5
2025-03-28 10:10:00,507.2,383,393.5
2025-03-28 10:15:00,515,382.7,394.1
2025-03-28 10:20:00,508.4,382.1,389.6
2025-03-28 10:25:00,513.6,396.7,387.7
2025-03-28 10:30:00,515.5,395.8,389.3
2025-03-28 10:35:00,511.9,401.4,387.6
2025-03-28 10:40:00,512.4,403.5,387.4
2025-03-28 10:45:00,518.1,405.2,383.2
2025-03-28 10:50:00,518.9,405,385.9
2025-03-28 10:55:00,514.2,410,379
2025-03-28 11:00:00,516.3,415.3,379.7
2025-03-28 11:05:00,513.3,413.7,382.8
2025-03-28 11:10:00,524,421.4,374.3
2025-03-28 11:15:00,522.7,413.5,379
2025-03-28 11:20:00,524.2,415.3,369.7
2025-03-28 11:25:00,520.8,425.1,367.1
2025-03-28 11:30:00,523.8,421.6,365.2
2025-03-28 11:35:00,526.9,432,367.8
2025-03-28 11:40:00,527.4,431.7,367.3
2025-03-28 11:45:00,530.9,434.1,366.5
2025-03-28 11:50:00,533.4,433.5,363.7
2025-03-28 11:55:00,539.5,429.6,359.9
2025-03-28 12:00:00,533.7,428.8,352.1
2025-03-28 12:05:00,538.1,439.6,349.1
2025-03-28 12:10:00,533.2,431.8,351
2025-03-28 12:15:00,531.6,442.2,349.9
2025-03-28 12:20:00,536.5,440.5,339.4
2025-03-28 12:25:00,533.6,439.3,343.1
2025-03-28 12:30:00,539.2,441.8,330.1
2025-03-28 12:35:00,537.6,442.7,333.7
2025-03-28 12:40:00,534.8,441.5,328.8
2025-03-28 12:45:00,546.6,447.1,325
2025-03-28 12:50:00,540.4,447.7,322.2
2025-03-28 12:55:00,537.7,444.6,316.1
2025-03-28 13:00:00,545.9,442.9,316.4
2025-03-28 13:05:00,541.6,449.2,311.7
2025-03-28 13:10:00,547.6,439.7,310.8
2025-03-28 13:15:00,542.6,447.5,309.3
2025-03-28 13:20:00,543.6,448.8,301.4
2025-03-28 13:25:00,546.7,444.5,295.2
2025-03-28 13:30:00,547.8,450.2,290.9
2025-03-28 13:35:00,548.7,447.5,296.2
2025-03-28 13:40:00,546.4,446.2,292.6
2025-03-28 13:45:00,548.6,451,287.5
2025-03-28 13:50:00,549.5,445,282.1
2025-03-28 13:55:00,548.2,451.1,281.5
2025-03-28 14:00:00,547.4,442.7,280.4
2025-03-28 14:05:00,543.7,449.7,272.1
2025-03-28 14:10:00,550,449.1,271.7
2025-03-28 14:15:00,548.5,447.5,266.2
2025-03-28 14:20:00,547.3,450.4,267.2
2025-03-28 14:25:00,552.6,449.1,270.5
2025-03-28 14:30:00,544.6,452.6,267.5
2025-03-28 14:35:00,553.9,451.1,263.4
2025-03-28 14:40:00,549,450.9,253.9
2025-03-28 14:45:00,550.2,450.5,259.1
2025-03-28 14:50:00,548.1,448.2,260.8
2025-03-28 14:55:00,544.4,448.8,259.5
2025-03-28 15:00:00,549,450.5,260.1
2025-03-28 15:05:00,550.5,449.3,260.8
2025-03-28 15:10:00,551.6,453.1,258.9
2025-03-28 15:15:00,549,450.1,261.1
2025-03-28 15:20:00,543.1,451,261.5
2025-03-28 15:25:00,545.1,445.7,260.9
2025-03-28 15:30:00,555.9,452.7,269.8
2025-03-28 15:35:00,546.5,448.2,264.4
2025-03-28 15:40:00,554.1,446.8,260.8
2025-03-28 15:45:00,547,454.9,274.9
2025-03-28 15:50:00,549.3,452,269.1
2025-03-28 15:55:00,551.7,452.9,276.7
2025-03-28 16:00:00,547.4,451.3,274.4
2025-03-28 16:05:00,554.7,449.7,280.8
2025-03-28 16:10:00,550.1,449.1,281.8
2025-03-28 16:15:00,551.3,452.3,287.8
2025-03-28 16:20:00,549.1,453.4,287.3
2025-03-28 16:25:00,551.9,449.8,289.1
2025-03-28 16:30:00,554.7,456.2,295.1
2025-03-28 16:35:00,549.6,449.4,296.5
2025-03-28 16:40:00,555.2,445.8,295.3
2025-03-28 16:45:00,548.1,444.8,302.7
2025-03-28 16:50:00,552.3,444.9,316.6
2025-03-28 16:55:00,551.4,448.8,306.1
2025-03-28 17:00:00,546.8,449.3,315.8
2025-03-28 17:05:00,550.6,452,317.9
2025-03-28 17:10:00,550,449.9,327.7
2025-03-28 17:15:00,547.4,452.5,322.3
2025-03-28 17:20:00,551.1,450.1,329.4
2025-03-28 17:25:00,550.4,450,334.6
2025-03-28 17:30:00,549.8,448.3,335.4
2025-03-28 17:35:00,549.8,454.3,336.9
2025-03-28 17:40:00,549.7,445.4,342.4
2025-03-28 17:45:00,548.9,450.9,344.7
2025-03-28 17:50:00,550.4,449.5,347.7
2025-03-28 17:55:00,548.1,452.3,354.5
2025-03-28 18:00:00,558,449.9,355.8
2025-03-28 18:05:00,545.8,450,359
2025-03-28 18:10:00,548.2,449.2,361
2025-03-28 18:15:00,548.5,454.2,365.5
2025-03-28 18:20:00,556.1,450,369
2025-03-28 18:25:00,546,455.9,366.6
2025-03-28 18:30:00,551.3,450.8,372.2
2025-03-28 18:35:00,550.7,450.1,368
2025-03-28 18:40:00,551,449.6,367.2
2025-03-28 18:45:00,553.7,451.7,381.3
2025-03-28 18:50:00,553.6,448.2,376.7
2025-03-28 18:55:00,548.6,450.4,380.2
2025-03-28 19:00:00,550.6,450,377.4
2025-03-28 19:05:00,544.4,451,378.8
2025-03-28 19:10:00,550.3,451.1,381.9
2025-03-28 19:15:00,547.6,451.2,387.3
2025-03-28 19:20:00,549.4,450.3,385.1
2025-03-28 19:25:00,544.9,454.7,386.8
2025-03-28 19:30:00,551.2,451.3,386.6
2025-03-28 19:35:00,544.9,457.8,393.4
2025-03-28 19:40:00,550.4,450.1,393.4
2025-03-28 19:45:00,546.3,452.9,390.2
2025-03-28 19:50:00,547.5,447.8,394.5
2025-03-28 19:55:00,553.5,454.2,392.4
2025-03-28 20:00:00,551.8,447.9,392.8
2025-03-28 20:05:00,553.4,451.4,394.3
2025-03-28 20:10:00,554.7,449.2,397
2025-03-28 20:15:00,547.7,451.4,392.9
2025-03-28 20:20:00,554.5,449.3,397.5
2025-03-28 20:25:00,545.6,447.6,403.9
2025-03-28 20:30:00,552.2,449.2,397.4
2025-03-28 20:35:00,548.5,454.6,397.3
2025-03-28 20:40:00,547.2,451.4,397.2
2025-03-28 20:45:00,551.8,446.1,399.2
2025-03-28 20:50:00,552.8,453.3,393.2
2025-03-28 20:55:00,552.7,447.3,403.3
2025-03-28 21:00:00,550.6,452.2,401.4
2025-03-28 21:05:00,550.4,451.7,396.7
2025-03-28 21:10:00,551.6,451.8,398.9
2025-03-28 21:15:00,550.9,455.6,397.3
2025-03-28 21:20:00,551.6,447.5,400
2025-03-28 21:25:00,550.6,451.8,399.4
2025-03-28 21:30:00,552.5,453.8,400
2025-03-28 21:35:00,545.1,448.1,396.3
2025-03-28 21:40:00,549.6,447.8,398
2025-03-28 21:45:00,545.8,449.1,403
2025-03-28 21:50:00,550.8,451,398
2025-03-28 21:55:00,554.9,445.8,391.7
2025-03-28 22:00:00,548.6,451.7,399.2
2025-03-28 22:05:00,550.4,445.8,407
2025-03-28 22:10:00,552.3,453.9,402.3
2025-03-28 22:15:00,543.8,451.5,398.1
2025-03-28 22:20:00,548.4,455.7,399.7
2025-03-28 22:25:00,551.1,452,401.9
2025-03-28 22:30:00,541.3,449.1,394.6
2025-03-28 22:35:00,547.1,447.6,397.3
2025-03-28 22:40:00,553.3,450.7,401.1
2025-03-28 22:45:00,553,449.9,404.7
2025-03-28 22:50:00,551.1,453.6,398.6
2025-03-28 22:55:00,552.6,447.2,404.6
2025-03-28 23:00:00,550.6,456.1,397.7
2025-03-28 23:05:00,551.7,453.8,389.8
2025-03-28 23:10:00,549.1,449.4,402.2
2025-03-28 23:15:00,550.3,455.4,401.6
2025-03-28 23:20:00,548.1,447.7,402.2
2025-03-28 23:25:00,553.8,450.6,402.1
2025-03-28 23:30:00,554.6,446.2,400.6
2025-03-28 23:35:00,554.1,455.5,399.2
2025-03-28 23:40:00,548.8,445.1,399.3
2025-03-28 23:45:00,547.1,445.7,398.6
2025-03-28 23:50:00,553.8,448.1,398.8
2025-03-28 23:55:00,551.6,454,394.6
2025-03-29 00:00:00,551,452.8,396.4
2025-03-29 00:05:00,548.1,450.3,399.5
2025-03-29 00:10:00,551.3,453,393.3
2025-03-29 00:15:00,546.7,449.6,394
2025-03-29 00:20:00,551.9,451.2,399
2025-03-29 00:25:00,554.1,454.9,399.6
2025-03-29 00:30:00,554.9,449.2,399.1
2025-03-29 00:35:00,552.1,447.6,392.9
2025-03-29 00:40:00,545.8,451.3,404.7
2025-03-29 00:45:00,550.6,452.1,395.7
2025-03-29 00:50:00,556.4,450.1,397.5
2025-03-29 00:55:00,547.4,452.8,396.2
2025-03-29 01:00:00,549.8,449.1,403.9
2025-03-29 01:05:00,554.2,450.1,401.3
2025-03-29 01:10:00,551.8,450.8,398.6
2025-03-29 01:15:00,557.4,450.5,398.4
2025-03-29 01:20:00,547.8,454.4,400.5
2025-03-29 01:25:00,547,450.6,396.3
2025-03-29 01:30:00,553.6,448.5,401.1
2025-03-29 01:35:00,546.4,450.9,398.4
2025-03-29 01:40:00,549.3,452.2,401.6
2025-03-29 01:45:00,549.7,451.4,401.5
2025-03-29 01:50:00,553,451.1,398.2
2025-03-29 01:55:00,551.7,444.3,393.8
2025-03-29 02:00:00,551.3,441.2,399.3
2025-03-29 02:05:00,548.7,452.3,395.7
2025-03-29 02:10:00,553.5,449.6,400.2
2025-03-29 02:15:00,561.9,448,399.2
2025-03-29 02:20:00,551.9,449.9,398.2
2025-03-29 02:25:00,550.1,453.3,396.1
2025-03-29 02:30:00,545.9,451.5,403.6
2025-03-29 02:35:00,547.8,449.8,398.6
2025-03-29 02:40:00,549,443.9,407.1
2025-03-29 02:45:00,548,443.9,400.1
2025-03-29 02:50:00,549.5,438.6,401.1
2025-03-29 02:55:00,554.8,447.2,400.1
2025-03-29 03:00:00,553.2,448.1,401
2025-03-29 03:05:00,548.9,447.7,403.3
2025-03-29 03:10:00,545.7,445.6,403.3
2025-03-29 03:15:00,553.2,442.4,394.7
2025-03-29 03:20:00,548.9,440.4,402.6
2025-03-29 03:25:00,543.8,438.8,401.5
2025-03-29 03:30:00,551,440,400.1
2025-03-29 03:35:00,551.8,436.6,405.1
2025-03-29 03:40:00,541.3,443.8,405.3
2025-03-29 03:45:00,545.9,433.5,402.7
2025-03-29 03:50:00,547.9,435.7,398.4
2025-03-29 03:55:00,550.2,429.3,396.4
2025-03-29 04:00:00,546.3,434.6,402.3
2025-03-29 04:05:00,545.1,432.4,404.1
2025-03-29 04:10:00,549.5,429.8,393.9
2025-03-29 04:15:00,545.6,426.5,403.3
2025-03-29 04:20:00,548.3,427.7,399.2
2025-03-29 04:25:00,543,424.3,394.6
2025-03-29 04:30:00,542,423.6,401.4
2025-03-29 04:35:00,547.9,428,402.7
2025-03-29 04:40:00,546,420.6,398.9
2025-03-29 04:45:00,547.5,419.6,396.8
2025-03-29 04:50:00,542.7,414.3,405.1
2025-03-29 04:55:00,541.4,411.1,398
2025-03-29 05:00:00,547.3,411,403.5
2025-03-29 05:05:00,538.1,416.1,395.5
2025-03-29 05:10:00,545.8,405.1,401.2
2025-03-29 05:15:00,545.3,404.5,401.2
2025-03-29 05:20:00,543.3,398.2,402.6
2025-03-29 05:25:00,537.9,389.6,404.5
2025-03-29 05:30:00,536.7,392.7,397.6
2025-03-29 05:35:00,537.7,399.3,401.6
2025-03-29 05:40:00,533.6,391,395.9
2025-03-29 05:45:00,533.8,391.2,395.9
2025-03-29 05:50:00,537.7,382.2,398.3
2025-03-29 05:55:00,536.7,373.2,401.2
2025-03-29 06:00:00,530.6,373.9,405
2025-03-29 06:05:00,534.8,375.4,405.6
2025-03-29 06:10:00,533,371.9,398.9
2025-03-29 06:15:00,535.1,368.1,400.9
2025-03-29 06:20:00,531.2,363.6,402.8
2025-03-29 06:25:00,531.5,365.1,402.3
2025-03-29 06:30:00,528.5,357.9,399.5
2025-03-29 06:35:00,528.8,357.5,400.2
2025-03-29 06:40:00,520.8,354.5,399.6
2025-03-29 06:45:00,523.1,350.2,399.3
2025-03-29 06:50:00,522.1,346.1,398.9
2025-03-29 06:55:00,520.2,345.1,399.6
2025-03-29 07:00:00,521,349.7,398.7
2025-03-29 07:05:00,520.3,345.3,396.5
2025-03-29 07:10:00,518.3,343,402.5
2025-03-29 07:15:00,515.4,335.8,401.5
2025-03-29 07:20:00,512.5,332.2,405.5
2025-03-29 07:25:00,516.7,338.3,401
2025-03-29 07:30:00,513.3,336.4,398.6
2025-03-29 07:35:00,508,333,398
2025-03-29 07:40:00,509.4,330.5,400
2025-03-29 07:45:00,503.6,326.5,401.5
2025-03-29 07:50:00,507.9,333,399
2025-03-29 07:55:00,506.2,333.7,395.3
2025-03-29 08:00:00,504.2,328,397.5
2025-03-29 08:05:00,509.7,327.8,399.7
2025-03-29 08:10:00,500.7,334.1,401.8
2025-03-29 08:15:00,505.5,329,395.1
2025-03-29 08:20:00,509.3,337,400.3
2025-03-29 08:25:00,505.3,332.2,400
2025-03-29 08:30:00,501.4,332.5,397.9
2025-03-29 08:35:00,497.7,335.1,397.4
2025-03-29 08:40:00,496.6,335.3,396.9
2025-03-29 08:45:00,499.2,341.5,399.4
2025-03-29 08:50:00,498.1,342.6,402.2
2025-03-29 08:55:00,497.9,345.2,402.2
2025-03-29 09:00:00,499,344.7,395.1
2025-03-29 09:05:00,499.7,345,397.7
2025-03-29 09:10:00,501.6,348.7,391.4
2025-03-29 09:15:00,496.7,350,398.1
2025-03-29 09:20:00,498.6,358.3,399.3
2025-03-29 09:25:00,500.6,359.6,401.9
2025-03-29 09:30:00,501,359.1,391.4
2025-03-29 09:35:00,507.6,359.5,393.2
2025-03-29 09:40:00,503.4,369.8,396.4
2025-03-29 09:45:00,498.6,368.6,390.7
2025-03-29 09:50:00,505.4,370.8,395.5
2025-03-29 09:55:00,506.6,378.8,396.3
2025-03-29 10:00:00,505.5,375.7,390
2025-03-29 10:05:00,503.2,379.3,393.6
2025-03-29 10:10:00,513.1,382.6,388.8
2025-03-29 10:15:00,505.7,382.3,395.8
2025-03-29 10:20:00,511.9,390.2,391.4
2025-03-29 10:25:00,511.7,389.9,387.9
2025-03-29 10:30:00,514.1,393.3,385.1
2025-03-29 10:35:00,518.6,395.8,388.9
2025-03-29 10:40:00,516.4,398.9,390.7
2025-03-29 10:45:00,514.2,400.9,383
2025-03-29 10:50:00,520.5,406.7,382.7
2025-03-29 10:55:00,516.5,408.1,380.3
2025-03-29 11:00:00,520.2,411.2,385.7
2025-03-29 11:05:00,517.1,420.5,373.7
2025-03-29 11:10:00,519.1,415.3,381.6
2025-03-29 11:15:00,523.6,419.8,374.7
2025-03-29 11:20:00,525.8,422.2,373.7
2025-03-29 11:25:00,520.8,421.9,370.9
2025-03-29 11:30:00,528.6,424.9,370.4
2025-03-29 11:35:00,525.8,426,365.3
2025-03-29 11:40:00,533.3,428.3,368.3
2025-03-29 11:45:00,529.5,427.5,365.9
2025-03-29 11:50:00,528.3,429.4,357.1
2025-03-29 11:55:00,533,432.4,359.3
2025-03-29 12:00:00,531,427.8,353.5
2025-03-29 12:05:00,538.6,439.6,351.8
2025-03-29 12:10:00,535.7,442.8,353.3
2025-03-29 12:15:00,536.2,438,343.6
2025-03-29 12:20:00,539.3,440.5,345.2
2025-03-29 12:25:00,535.4,442.8,340.6
2025-03-29 12:30:00,535.3,436.5,335.3
2025-03-29 12:35:00,541.2,444.1,333.6
2025-03-29 12:40:00,537.4,440.8,329.9
2025-03-29 12:45:00,538.1,449.7,322.2
2025-03-29 12:50:00,544.5,443,320.3
2025-03-29 12:55:00,544.2,446.9,315.5
2025-03-29 13:00:00,539.5,444.2,314.3
2025-03-29 13:05:00,541.9,451.8,315.6
2025-03-29 13:10:00,541.6,444.2,309.8
2025-03-29 13:15:00,550.1,449.7,300.2
2025-03-29 13:20:00,547.9,448.5,300.2
2025-03-29 13:25:00,544.4,448.1,298.4
2025-03-29 13:30:00,547.8,448,296.6
2025-03-29 13:35:00,542.3,445.6,289.1
2025-03-29 13:40:00,544.7,440.1,284.2
2025-03-29 13:45:00,547.3,451.3,284.7
2025-03-29 13:50:00,548.7,446.8,283.6
2025-03-29 13:55:00,547.3,452,279.8
2025-03-29 14:00:00,548.5,449.7,273.8
2025-03-29 14:05:00,548.3,452.4,279.2
2025-03-29 14:10:00,547.7,451.4,271.3
2025-03-29 14:15:00,547.5,441.7,270.1
2025-03-29 14:20:00,547.3,451,265.6
2025-03-29 14:25:00,549.4,448.3,269.1
2025-03-29 14:30:00,550.1,452.9,266
2025-03-29 14:35:00,549.6,451.2,263.9
2025-03-29 14:40:00,545.6,451.3,258.5
2025-03-29 14:45:00,546.2,448.8,264.4
2025-03-29 14:50:00,550.5,446.9,262.8
2025-03-29 14:55:00,553.8,448.4,263.2
2025-03-29 15:00:00,549.9,444.3,260.1
2025-03-29 15:05:00,548.3,448,259.9
2025-03-29 15:10:00,550.2,445.4,259.9
2025-03-29 15:15:00,546.2,445.5,267.9
2025-03-29 15:20:00,553.6,450.2,260.3
2025-03-29 15:25:00,550.3,451.5,259.4
2025-03-29 15:30:00,547.7,449.8,263.2
2025-03-29 15:35:00,549.3,448.4,264.2
2025-03-29 15:40:00,548.2,447.1,271.3
2025-03-29 15:45:00,553.8,449,265.4
2025-03-29 15:50:00,549.2,447.5,270
2025-03-29 15:55:00,550.3,449.8,274.5
2025-03-29 16:00:00,551.6,445.4,280.3
2025-03-29 16:05:00,547.7,452.1,281.2
2025-03-29 16:10:00,550.5,448.3,286.8
2025-03-29 16:15:00,550.8,451.1,285.9
2025-03-29 16:20:00,545.3,452.6,287.3
2025-03-29 16:25:00,550.7,451,293.6
2025-03-29 16:30:00,549.8,452.4,290.2
2025-03-29 16:35:00,550.4,443.8,292.5
2025-03-29 16:40:00,550.1,448.5,304
2025-03-29 16:45:00,550.8,453.3,305.2
2025-03-29 16:50:00,554,451.5,310.9
2025-03-29 16:55:00,546.4,455.5,309
2025-03-29 17:00:00,549,455.1,318.9
2025-03-29 17:05:00,552,450.9,320.6
2025-03-29 17:10:00,551.4,449.2,322.1
2025-03-29 17:15:00,551.4,447.1,326.3
2025-03-29 17:20:00,558.3,448.6,330.2
2025-03-29 17:25:00,551.8,448.8,330
2025-03-29 17:30:00,553.4,448.2,334.7
2025-03-29 17:35:00,549.1,447.2,340.2
2025-03-29 17:40:00,547,451.2,341.2
2025-03-29 17:45:00,549.1,455.1,341.2
2025-03-29 17:50:00,552.1,452.8,349.6
2025-03-29 17:55:00,551.2,449,354.2
2025-03-29 18:00:00,551.2,453,357.8
2025-03-29 18:05:00,549.4,451,358.9
2025-03-29 18:10:00,548.9,449.9,362.5
2025-03-29 18:15:00,549.5,449.7,365.6
2025-03-29 18:20:00,552.2,449.4,365.3
2025-03-29 18:25:00,552.5,452,361.1
2025-03-29 18:30:00,547,450.4,373.2
2025-03-29 18:35:00,552.3,447.8,369.2
2025-03-29 18:40:00,548,447.7,370.5
